7191,672,12,イントラスト,35.3,ERR,692,682,652,662,2021-05-14,https://www.entrust-inc.jp/,家賃滞納保証や医療・介護費の保証など総合保証サービス。業務受託も。,10.5,false,5.0,687.5,0.9161904761904762,0.819047619047619,0.6114285714285714,0.981510721693162,0.991071580977442,0.9138767096616065,645.7,651.8,659.0,726.9865348744465,-24.0,0.5070790317277792,0.2670193657371562,0.1
7217,1333,-2,テイン,131.9,ERR,1452,1391,1224,1277,2020-01-01,https://www.tein.co.jp/index.html,自動車用サスペンションメーカー。英・米・中・香港に拠点。スポーツ車用に強み。,34,false,4.0,1339.5,0.8933717579250721,0.7953890489913544,0.6167146974063401,0.9911551567178418,0.9891187950888787,0.9182695517494674,1281.9,1298.8,1319.0,1455.2933581634431,-16.0,0.7346714607885122,1.8528299201685048,0.04
7752,1201,10,リコー,85.6,ERR,1233,1217,1170,1185,2021-05-07,https://www.ricoh.co.jp,事務機国内首位級。複合機や商用印刷機のほか、ＩＴサービスに注力。大規模な構造改革は一巡,26,false,5.0,1221.5,0.9104761904761904,0.7980952380952381,0.6152380952380953,0.962854379111719,0.9679191979531526,0.9545698398049322,1150.2,1163.2,1177.9,1233.9360000000001,-20.0,0.29014647578458513,0.06829422847709866,0.2
8798,954,14,アドバンスクリエイト,57.1,ERR,977,965,932,943,2020-01-01,https://www.advancecreate.co.jp/,保険代理店大手。通販中心から対面販売も展開。代理店向けアプリ開発も。,45,false,11.0,952.5,0.9044715447154471,0.8191056910569106,0.6077235772357723,0.960809179739536,0.9695092552013949,0.9707323220611626,920.8,929.8,938.4,983.0,-2.0,0.31592034993027723,0.12742027667863148,0.02
8887,794,3,リベエステ,73.8,ERR,807,800,782,788,2021-04-12,https://www.riberesute.co.jp/,首都圏で分譲マンション「ベルドゥムール」展開。出発点の建設業継続し自社施工比率が高い,45,true,11.0,791.5,0.8952380952380953,0.7961904761904762,0.660952380952381,0.9827795607711749,0.9810279944807696,0.9938221139063638,780.4,785.1,788.8,778.4186739050086,10.0,-0.05037877890756214,-0.12018816309572138,0.04
9478,189,-1,ＳＥホールディングス・アンド・インキュベーションズ,22.2,ERR,194,191,184,187,2020-01-01,http://www.sehi.co.jp/,情報技術専門書の出版が主力。スマホコンテンツ作成やマーケティング、技術者派遣も。,2,false,5.0,190.5,0.8983739837398373,0.7703252032520326,0.6016260162601627,0.9765522232946438,0.9851201259595189,0.9935116951563696,184.1,185.4,186.7,199.78,-2.0,0.26325854088117845,0.05794710129675389,0.04
9999,27940,-178,日経225,1,ERR,28323,28131,27562,27750,2020-01-01,https://www.yahoo.co.jp,日経225,1,false,5.0,28208.5,0.9144050104384134,0.8183716075156576,0.6304801670146137,0.9624598003359721,0.9674487006340705,0.944489704480658,27328.8,27515.7,27711.8,29065.526972644082,-15.0,0.7348897337389751,0.45930565944510393,0.04
DIA,344,-2,ダウETF,1,ERR,350,347,339,341,2020-01-01,https://www.yahoo.co.jp,SPDR ダウ工業株ETF,1,true,20.0,344.9100036621094,0.9193548387096774,0.7983870967741935,0.6471774193548387,0.9731066246690031,0.9687729064088382,0.9413859311305675,338.7,340.5,342.2,335.9850066767828,6.0,0.6008354172498898,0.35859453062492946,0.06
QQQ,358,-2,インベスコQQQ,1,ERR,365,362,352,356,2020-01-01,https://www.yahoo.co.jp,インベスコQQQ ETF,1,true,21.0,355.8000030517578,0.905241935483871,0.7862903225806451,0.6048387096774194,0.9891744100634892,0.9811075586320755,0.9407817443915756,353.5,355.2,356.8,355.8953993353875,33.0,1.279086107254604,1.3076622431013423,0.2
SPYD,39,0,SPY ETF,1,ERR,40,40,38,39,2020-01-01,https://www.yahoo.co.jp,SPDR Portfolio S&P 500 High,1,true,5.0,39.845001220703125,0.9112903225806451,0.7963709677419355,0.594758064516129,0.9877681187575934,0.9917459055330955,0.9807338411561951,38.3,38.6,38.9,40.742247581847835,-16.0,0.2076899290388279,0.025369916513044915,0.08
VOOG,267,-1,S&P500 グロースETF,1,ERR,272,270,263,265,2020-01-01,https://www.yahoo.co.jp,S&P500 グロースETF,1,true,21.0,264.2550048828125,0.8850806451612904,0.7560483870967742,0.6028225806451613,0.9843898230073015,0.9877952910218897,0.98897646270773,264.0,265.1,266.1,264.1356033109156,32.0,1.0535533186788824,0.8792720526387956,0.2
VOOV,141,-1,S&P500 バリューETF,1,ERR,144,143,139,140,2020-01-01,https://www.yahoo.co.jp,S&P500 バリューETF,1,true,4.0,142.30500030517578,0.9153225806451613,0.7862903225806451,0.6149193548387096,0.9784858753009167,0.9713655134414407,0.890298509448268,138.7,139.5,140.4,140.01525046421875,5.0,0.5509470441464627,0.3058630393313954,0.04
^CLF,72,0,WTI(原油),1,ERR,85,79,62,68,2020-01-01,https://www.yahoo.co.jp,原油先物,1,false,20.0,73.87000274658203,0.8475609756097561,0.7378048780487805,0.6097560975609756,0.992558704584329,0.9914555902591293,0.9963009292779911,70.6,71.2,71.8,76.9800033569336,-2.0,-0.6168040717577407,0.07853868765273286,0.04
^DJI,34421,-259,NYダウ,1,ERR,35021,34720,33833,34126,2020-01-01,https://www.yahoo.co.jp,NYダウ,1,false,20.0,34483.759765625,0.9111111111111111,0.7919191919191919,0.6363636363636364,0.9680627089553709,0.9594258039017722,0.9349609021059276,33871.4,34045.8,34205.5,33767.19766060177,9.0,0.6004080685290022,0.3596530141512908,0.08
^GSPC,4320,-37,SP500,1,ERR,4392,4356,4251,4286,2020-01-01,https://www.yahoo.co.jp,SP500,1,false,21.0,4316.52001953125,0.9111111111111111,0.7838383838383839,0.6202020202020202,0.9704173338410479,0.9552228477764623,0.9089859779424333,4261.9,4282.4,4298.9,4294.834916841761,12.0,0.8514906334133482,0.6006377287396215,0.2
^JPYX,110,0,円ドル ,1,ERR,111,111,110,110,2020-01-01,https://www.yahoo.co.jp,円ドル,1,false,21.0,110.59550094604492,0.9554655870445344,0.8663967611336032,0.6963562753036437,0.9877107497057489,0.9878713196845438,0.9638923047479372,109.4,109.8,110.1,111.58414237060548,-3.0,0.17537812875246053,0.1196276520661482,0.06
^VIX,19,2,VIX指数,1,ERR,21,20,17,18,2020-01-01,https://www.yahoo.co.jp,VIX指数,1,false,0.0,17.695000648498535,0.9153225806451613,0.7963709677419355,0.6028225806451613,0.9434056838212646,0.9521729173754486,0.9520084098988034,16.8,17.3,17.8,14.100000381469727,1.0,0.7799259362376997,0.20289998700702175,0.02
